time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.0400000000000014,-0.2189937557757354,-0.20865382738606778,14.569880602442057,6.23786318093979,0.06686570491437926,0.0,-0.4878111130340849,-0.44692893367857883,3.9971582292062138,-4.820126639599022e-05,0.05882954059011645,0.0,411.569252142612,412.56581644415627,410.86151837222917,411.175609540451
2.1000000000000014,-0.24946910107298617,-0.23627962374901493,14.80984708762022,6.237819943145613,0.07049042473340883,0.0,-0.5283485888974669,-0.47393339945315394,4.001669995193777,-0.0021007082415093513,0.06340136449881603,0.0,422.03008614815485,422.4273376796043,422.44221049209,422.2651878515682
2.1600000000000015,-0.28262794654418855,-0.2656450480592244,15.052672603527506,6.237641335678333,0.0745585163780147,0.0,-0.5773218301783849,-0.5049156394789279,4.0921421946810135,-0.004789316458793216,0.07539839377842712,0.0,449.4968980954116,450.4714994092936,450.2365763819317,450.0190429672604
2.2200000000000015,-0.3188797544716006,-0.2969149954125309,15.301820794979985,6.23745808952701,0.07948142434098138,0.0,-0.6315382923699814,-0.5374209608065925,4.2122954409137305,0.00020840816699507444,0.09281383379117393,0.0,459.0311569052096,460.4163094932026,460.0656299772694,460.46125770179725
2.2800000000000016,-0.3583631916654962,-0.3300639622551391,15.556554406129344,6.237945497980364,0.08512220585118335,0.0,-0.6851010860171627,-0.567506459558436,4.2785071738927325,0.020517030049861478,0.09630793390553678,0.0,443.94035793642723,444.2344836061202,443.69142760135253,445.3557099914195
2.3400000000000016,-0.4013025474691066,-0.3650726945010488,15.81675466760666,6.239235806378309,0.09077702415249966,0.0,-0.7467704538986368,-0.5993010905733877,4.3943165066305,0.023411365648093978,0.08977233684878731,0.0,460.7006409860608,460.1907263077031,460.19221072226384,460.4212633479392
2.4000000000000017,-0.4480181822206205,-0.40193979587318895,16.0834287668926,6.241705318180241,0.09620097787655446,0.0,-0.8109342436465893,-0.6293764241744871,4.494354555405244,0.06335253634234413,0.0916235766845705,0.0,456.8521623635072,457.00635586585923,454.69456813792965,457.88420044607784
2.4600000000000017,-0.4986461319552988,-0.4405324828974555,16.35557506364568,6.245428080171536,0.10150052014406707,0.0,-0.8771716684750498,-0.6566632585769696,4.576789555017493,0.059297218673958776,0.08074959977237241,0.0,452.6793269043339,451.8096614475521,452.16678422059255,451.8426267122113
2.520000000000002,-0.5532664473365559,-0.48065791372314154,16.63180969502162,6.248715007090272,0.10626770136155272,0.0,-0.94394374490243,-0.680519981711954,4.630743646122827,0.04373871475701668,0.0767266412457903,0.0,443.83726832439385,443.5120009763642,444.9999157036568,443.72631472738493
2.580000000000002,-0.6125535376941162,-0.5223339617154105,16.916546298490278,6.252017681127471,0.11134696109778552,0.0,-1.0327824919897195,-0.7082869857928383,4.859426622024608,0.07131319910824183,0.09705671996128898,0.0,495.67322845346996,497.1700830954515,496.398946623356,498.4200575568339
